1.363791339924991917e+04,-4.302927805162939912e-04,-9.795481190969486107e-01,-1.971919875318578399e-03,0.000000000000000000e+00,1.119862387425356667e-03,2.254385319448729434e-06,0.000000000000000000e+00,2.023126610136639220e-03,-4.969486902536361383e-01,0.000000000000000000e+00,-2.312927105388227261e-06,5.681335463217422567e-04,0.000000000000000000e+00
1.477440618252074637e+04,-4.302927805162935033e-04,-9.795474222343808490e-01,-2.136246025011288678e-03,0.000000000000000000e+00,1.119861590741494340e-03,2.442250183587253578e-06,0.000000000000000000e+00,2.191720762782364048e-03,-4.969483367166394605e-01,0.000000000000000000e+00,-2.505671337761267151e-06,5.681331421427362376e-04,0.000000000000000000e+00
1.591089896579157175e+04,-4.302927805162931781e-04,-9.795466696227116410e-01,-2.300572053123567905e-03,0.000000000000000000e+00,1.119860730322813375e-03,2.630114908729695062e-06,0.000000000000000000e+00,2.360314979860362629e-03,-4.969479548963488535e-01,0.000000000000000000e+00,-2.698415643796109713e-06,5.681327056290275948e-04,0.000000000000000000e+00
1.704739174906239714e+04,-4.302927805162926902e-04,-9.795458612619191152e-01,-2.464897950302957167e-03,0.000000000000000000e+00,1.119859806169288619e-03,2.817979484183910830e-06,0.000000000000000000e+00,2.528909266326976723e-03,-4.969475447926870459e-01,0.000000000000000000e+00,-2.891160029159061891e-06,5.681322367805281826e-04,0.000000000000000000e+00
1.818388453233322798e+04,-4.302927805162922023e-04,-9.795449971519792909e-01,-2.629223707196969365e-03,0.000000000000000000e+00,1.119858818280892749e-03,3.005843899257729451e-06,0.000000000000000000e+00,2.697503627138550693e-03,-4.969471064055713261e-01,0.000000000000000000e+00,-3.083904499516433594e-06,5.681317355971432417e-04,0.000000000000000000e+00
1.932037731560405155e+04,-4.302927805162916602e-04,-9.795440772928670770e-01,-2.793549314453089641e-03,0.000000000000000000e+00,1.119857766657596709e-03,3.193708143258945611e-06,0.000000000000000000e+00,2.866098067251431503e-03,-4.969466397349130982e-01,0.000000000000000000e+00,-3.276649060534538968e-06,5.681312020787715076e-04,0.000000000000000000e+00
2.045687009887487875e+04,-4.302927805162910639e-04,-9.795431016845550509e-01,-2.957874762718774517e-03,0.000000000000000000e+00,1.119856651299369708e-03,3.381572205495318844e-06,0.000000000000000000e+00,3.034692591621969589e-03,-4.969461447806179932e-01,0.000000000000000000e+00,-3.469393717879694700e-06,5.681306362253052107e-04,0.000000000000000000e+00
2.159336288214570595e+04,-4.302927805162904676e-04,-9.795420703270147911e-01,-3.122200042641445385e-03,0.000000000000000000e+00,1.119855472206178568e-03,3.569436075274573534e-06,0.000000000000000000e+00,3.203287205206518419e-03,-4.969456215425860912e-01,0.000000000000000000e+00,-3.662138477218222133e-06,5.681300380366300761e-04,0.000000000000000000e+00
2.272985566541653316e+04,-4.302927805162898712e-04,-9.795409832202157663e-01,-3.286525144868492412e-03,0.000000000000000000e+00,1.119854229377989247e-03,3.757299741904393828e-06,0.000000000000000000e+00,3.371881912961435801e-03,-4.969450700207116434e-01,0.000000000000000000e+00,-3.854883344216447272e-06,5.681294075126252152e-04,0.000000000000000000e+00
2.386634844868736036e+04,-4.302927805162893291e-04,-9.795398403641263352e-01,-3.450850060047268037e-03,0.000000000000000000e+00,1.119852922814764881e-03,3.945163194692424066e-06,0.000000000000000000e+00,3.540476719843083011e-03,-4.969444902148832943e-01,0.000000000000000000e+00,-4.047628324540698237e-06,5.681287446531632342e-04,0.000000000000000000e+00
2.500284123195818756e+04,-4.302927805162887328e-04,-9.795386417587126360e-01,-3.615174778825087833e-03,0.000000000000000000e+00,1.119851552516467307e-03,4.133026422946264117e-06,0.000000000000000000e+00,3.709071630807825228e-03,-4.969438821249838600e-01,0.000000000000000000e+00,-4.240373423857310774e-06,5.681280494581103426e-04,0.000000000000000000e+00
2.613933401522901477e+04,-4.302927805162879739e-04,-9.795373874039394746e-01,-3.779499291849227477e-03,0.000000000000000000e+00,1.119850118483055757e-03,4.320889415973469380e-06,0.000000000000000000e+00,3.877666650812031969e-03,-4.969432457508905498e-01,0.000000000000000000e+00,-4.433118647832622743e-06,5.681273219273259194e-04,0.000000000000000000e+00
2.727582679849983833e+04,-4.302927805162872692e-04,-9.795360772997699916e-01,-3.943823589766921010e-03,0.000000000000000000e+00,1.119848620714488600e-03,4.508752163081547397e-06,0.000000000000000000e+00,4.046261784812077086e-03,-4.969425810924747444e-01,0.000000000000000000e+00,-4.625864002132978783e-06,5.681265620606630552e-04,0.000000000000000000e+00
2.841231958177066190e+04,-4.302927805162864560e-04,-9.795347114461657734e-01,-4.108147663225359542e-03,0.000000000000000000e+00,1.119847059210721599e-03,4.696614653577957431e-06,0.000000000000000000e+00,4.214857037764339204e-03,-4.969418881496021623e-01,0.000000000000000000e+00,-4.818609492424727768e-06,5.681257698579682269e-04,0.000000000000000000e+00
2.954881236504149274e+04,-4.302927805162856971e-04,-9.795332898430864077e-01,-4.272471502871686908e-03,0.000000000000000000e+00,1.119845433971708350e-03,4.884476876770102838e-06,0.000000000000000000e+00,4.383452414625200848e-03,-4.969411669221328598e-01,0.000000000000000000e+00,-5.011355124374225347e-06,5.681249453190814064e-04,0.000000000000000000e+00
3.068530514831231994e+04,-4.302927805162848297e-04,-9.795318124904903723e-01,-4.436795099353001842e-03,0.000000000000000000e+00,1.119843744997401584e-03,5.072338821965339542e-06,0.000000000000000000e+00,4.552047920351051484e-03,-4.969404174099210647e-01,0.000000000000000000e+00,-5.204100903647831405e-06,5.681240884438360601e-04,0.000000000000000000e+00
3.182179793158314351e+04,-4.302927805162840708e-04,-9.795302793883341463e-01,-4.601118443316353640e-03,0.000000000000000000e+00,1.119841992287751642e-03,5.260200478470960787e-06,0.000000000000000000e+00,4.720643559898284047e-03,-4.969396396128154536e-01,0.000000000000000000e+00,-5.396846835911912603e-06,5.681231992320590410e-04,0.000000000000000000e+00
3.295829071485397435e+04,-4.302927805162830950e-04,-9.795286905365727659e-01,-4.765441525408740421e-03,0.000000000000000000e+00,1.119840175842707133e-03,5.448061835594203911e-06,0.000000000000000000e+00,4.889239338223297544e-03,-4.969388335306587634e-01,0.000000000000000000e+00,-5.589592926832842378e-06,5.681222776835706968e-04,0.000000000000000000e+00
3.409478349812479428e+04,-4.302927805162822276e-04,-9.795270459351592685e-01,-4.929764336277107396e-03,0.000000000000000000e+00,1.119838295662214283e-03,5.635922882642246960e-06,0.000000000000000000e+00,5.057835260282496186e-03,-4.969379991632882354e-01,0.000000000000000000e+00,-5.782339182076998404e-06,5.681213237981848699e-04,0.000000000000000000e+00
3.523127628139562876e+04,-4.302927805162813060e-04,-9.795253455840454704e-01,-5.094086866568343398e-03,0.000000000000000000e+00,1.119836351746218229e-03,5.823783608922205301e-06,0.000000000000000000e+00,5.226431331032290253e-03,-4.969371365105352822e-01,0.000000000000000000e+00,-5.975085607310767670e-06,5.681203375757087892e-04,0.000000000000000000e+00
3.636776906466645596e+04,-4.302927805162803303e-04,-9.795235894831814116e-01,-5.258409106929283483e-03,0.000000000000000000e+00,1.119834344094661508e-03,6.011644003741125690e-06,0.000000000000000000e+00,5.395027555429096969e-03,-4.969362455722255989e-01,0.000000000000000000e+00,-6.167832208200543094e-06,5.681193190159432868e-04,0.000000000000000000e+00
3.750426184793727589e+04,-4.302927805162793003e-04,-9.795217776325153558e-01,-5.422731048006701124e-03,0.000000000000000000e+00,1.119832272707485359e-03,6.199504056405994746e-06,0.000000000000000000e+00,5.563623938429337890e-03,-4.969353263481792737e-01,0.000000000000000000e+00,-6.360578990412723526e-06,5.681182681186824728e-04,0.000000000000000000e+00
3.864075463120810309e+04,-4.302927805162782161e-04,-9.795199100319940122e-01,-5.587052680447310814e-03,0.000000000000000000e+00,1.119830137584628630e-03,6.387363756223722850e-06,0.000000000000000000e+00,5.732220484989443247e-03,-4.969343788382104554e-01,0.000000000000000000e+00,-6.553325959613716284e-06,5.681171848837141686e-04,0.000000000000000000e+00
3.977724741447893757e+04,-4.302927805162771319e-04,-9.795179866815627578e-01,-5.751373994897766330e-03,0.000000000000000000e+00,1.119827938726028656e-03,6.575223092501153473e-06,0.000000000000000000e+00,5.900817200065847611e-03,-4.969334030421278525e-01,0.000000000000000000e+00,-6.746073121469935462e-06,5.681160693108194739e-04,0.000000000000000000e+00
4.091374019774975750e+04,-4.302927805162759935e-04,-9.795160075811647493e-01,-5.915694982004652928e-03,0.000000000000000000e+00,1.119825676131620601e-03,6.763082054545057238e-06,0.000000000000000000e+00,6.069414088614993354e-03,-4.969323989597342894e-01,0.000000000000000000e+00,-6.938820481647805322e-06,5.681149213997729831e-04,0.000000000000000000e+00
4.205023298102058470e+04,-4.302927805162748550e-04,-9.795139727307420330e-01,-6.080015632414494282e-03,0.000000000000000000e+00,1.119823349801338111e-03,6.950940631662124301e-06,0.000000000000000000e+00,6.238011155593331525e-03,-4.969313665908268174e-01,0.000000000000000000e+00,-7.131568045813754355e-06,5.681137411503427853e-04,0.000000000000000000e+00
4.318672576429141191e+04,-4.302927805162737708e-04,-9.795118821302344347e-01,-6.244335936773744676e-03,0.000000000000000000e+00,1.119820959735112883e-03,7.138798813158972820e-06,0.000000000000000000e+00,6.406608405957317509e-03,-4.969303059351969920e-01,0.000000000000000000e+00,-7.324315819634222070e-06,5.681125285622904645e-04,0.000000000000000000e+00
4.432321854756223911e+04,-4.302927805162725240e-04,-9.795097357795808923e-01,-6.408655885728785535e-03,0.000000000000000000e+00,1.119818505932874660e-03,7.326656588342136248e-06,0.000000000000000000e+00,6.575205844663414498e-03,-4.969292169926304292e-01,0.000000000000000000e+00,-7.517063808775655595e-06,5.681112836353709910e-04,0.000000000000000000e+00
4.545971133083306631e+04,-4.302927805162712772e-04,-9.795075336787180120e-01,-6.572975469925931499e-03,0.000000000000000000e+00,1.119815988394551017e-03,7.514513946518070114e-06,0.000000000000000000e+00,6.743803476668095223e-03,-4.969280997629071939e-01,0.000000000000000000e+00,-7.709812018904511376e-06,5.681100063693328298e-04,0.000000000000000000e+00
4.659620411410389352e+04,-4.302927805162700845e-04,-9.795052758275812899e-01,-6.737294680011420012e-03,0.000000000000000000e+00,1.119813407120068445e-03,7.702370876993141853e-06,0.000000000000000000e+00,6.912401306927839356e-03,-4.969269542458014666e-01,0.000000000000000000e+00,-7.902560455687254330e-06,5.681086967639180493e-04,0.000000000000000000e+00
4.773269689737472072e+04,-4.302927805162687835e-04,-9.795029622261041125e-01,-6.901613506631412188e-03,0.000000000000000000e+00,1.119810762109350617e-03,7.890227369073635894e-06,0.000000000000000000e+00,7.080999340399134374e-03,-4.969257804410819324e-01,0.000000000000000000e+00,-8.095309124790356998e-06,5.681073548188618873e-04,0.000000000000000000e+00
4.886918968064554792e+04,-4.302927805162673740e-04,-9.795005928742187562e-01,-7.065931940431994553e-03,0.000000000000000000e+00,1.119808053362319903e-03,8.078083412065745181e-06,0.000000000000000000e+00,7.249597582038475561e-03,-4.969245783485113921e-01,0.000000000000000000e+00,-8.288058031880303779e-06,5.681059805338934017e-04,0.000000000000000000e+00
5.000568246391637513e+04,-4.302927805162661814e-04,-9.794981677718553881e-01,-7.230249972059172962e-03,0.000000000000000000e+00,1.119805280878896723e-03,8.265938995275572032e-06,0.000000000000000000e+00,7.418196036802366874e-03,-4.969233479678469290e-01,0.000000000000000000e+00,-8.480807182623587541e-06,5.681045739087348199e-04,0.000000000000000000e+00
5.114217524718720233e+04,-4.302927805162646635e-04,-9.794956869189426207e-01,-7.394567592158871744e-03,0.000000000000000000e+00,1.119802444658999328e-03,8.453794108009130668e-06,0.000000000000000000e+00,7.586794709647320945e-03,-4.969220892988400196e-01,0.000000000000000000e+00,-8.673556582686711317e-06,5.681031349431019725e-04,0.000000000000000000e+00
5.227866803045802953e+04,-4.302927805162633625e-04,-9.794931503154076236e-01,-7.558884791376931957e-03,0.000000000000000000e+00,1.119799544702544886e-03,8.641648739572333669e-06,0.000000000000000000e+00,7.755393605529859943e-03,-4.969208023412363118e-01,0.000000000000000000e+00,-8.866306237736186612e-06,5.681016636367040764e-04,0.000000000000000000e+00
5.341516081372884946e+04,-4.302927805162618988e-04,-9.794905579611759006e-01,-7.723201560359111394e-03,0.000000000000000000e+00,1.119796581009447744e-03,8.829502879271002136e-06,0.000000000000000000e+00,7.923992729406515584e-03,-4.969194870947758469e-01,0.000000000000000000e+00,-9.059056153438538482e-06,5.681001599892440603e-04,0.000000000000000000e+00
5.455165359699967667e+04,-4.302927805162603267e-04,-9.794879098561714015e-01,-7.887517889751080244e-03,0.000000000000000000e+00,1.119793553579620949e-03,9.017356516410850441e-06,0.000000000000000000e+00,8.092592086233824783e-03,-4.969181435591928930e-01,0.000000000000000000e+00,-9.251806335460298759e-06,5.680986240004180223e-04,0.000000000000000000e+00
5.568814638027050387e+04,-4.302927805162588088e-04,-9.794852060003158556e-01,-8.051833770198416756e-03,0.000000000000000000e+00,1.119790462412975163e-03,9.205209640297499785e-06,0.000000000000000000e+00,8.261191680968338336e-03,-4.969167717342159452e-01,0.000000000000000000e+00,-9.444556789468014523e-06,5.680970556699155554e-04,0.000000000000000000e+00
5.682463916354132380e+04,-4.302927805162571825e-04,-9.794824463935301040e-01,-8.216149192346611577e-03,0.000000000000000000e+00,1.119787307509419964e-03,9.393062240236462948e-06,0.000000000000000000e+00,8.429791518566613975e-03,-4.969153716195678916e-01,0.000000000000000000e+00,-9.637307521128239628e-06,5.680954549974198556e-04,0.000000000000000000e+00
5.796113194681215828e+04,-4.302927805162555562e-04,-9.794796310357327673e-01,-8.380464146841062542e-03,0.000000000000000000e+00,1.119784088868862109e-03,9.580914305533147677e-06,0.000000000000000000e+00,8.598391603985223314e-03,-4.969139432149657920e-01,0.000000000000000000e+00,-9.830058536107541482e-06,5.680938219826075055e-04,0.000000000000000000e+00
5.909762473008298548e+04,-4.302927805162539841e-04,-9.794767599268412450e-01,-8.544778624327075550e-03,0.000000000000000000e+00,1.119780806491207275e-03,9.768765825492854994e-06,0.000000000000000000e+00,8.766991942180741432e-03,-4.969124865201210994e-01,0.000000000000000000e+00,-1.002280984007249766e-05,5.680921566251485822e-04,0.000000000000000000e+00
6.023411751335380541e+04,-4.302927805162523578e-04,-9.794738330667710491e-01,-8.709092615449850680e-03,0.000000000000000000e+00,1.119777460376358965e-03,9.956616789420772419e-06,0.000000000000000000e+00,8.935592538109759023e-03,-4.969110015347393827e-01,0.000000000000000000e+00,-1.021556143868969759e-05,5.680904589247065496e-04,0.000000000000000000e+00
6.137061029662463989e+04,-4.302927805162505689e-04,-9.794708504554362483e-01,-8.873406110854499540e-03,0.000000000000000000e+00,1.119774050524218953e-03,1.014446718662197735e-05,0.000000000000000000e+00,9.104193396728875454e-03,-4.969094882585207151e-01,0.000000000000000000e+00,-1.040831333762574425e-05,5.680887288809384743e-04,0.000000000000000000e+00
6.250710307989546709e+04,-4.302927805162488342e-04,-9.794678120927489129e-01,-9.037719101186029655e-03,0.000000000000000000e+00,1.119770576934686623e-03,1.033231700640143709e-05,0.000000000000000000e+00,9.272794522994700500e-03,-4.969079466911593412e-01,0.000000000000000000e+00,-1.060106554254725080e-05,5.680869664934947013e-04,0.000000000000000000e+00
6.364359586316628702e+04,-4.302927805162470995e-04,-9.794647179786200031e-01,-9.202031577089349670e-03,0.000000000000000000e+00,1.119767039607660278e-03,1.052016623806399018e-05,0.000000000000000000e+00,9.441395921863854346e-03,-4.969063768323437325e-01,0.000000000000000000e+00,-1.079381805912084394e-05,5.680851717620191785e-04,0.000000000000000000e+00
6.478008864643711422e+04,-4.302927805162453647e-04,-9.794615681129584805e-01,-9.366343529209258945e-03,0.000000000000000000e+00,1.119763438543035618e-03,1.070801487091437011e-05,0.000000000000000000e+00,9.609997598292969317e-03,-4.969047786817567536e-01,0.000000000000000000e+00,-1.098657089301316052e-05,5.680833446861493488e-04,0.000000000000000000e+00
6.591658142970794870e+04,-4.302927805162436300e-04,-9.794583624956715306e-01,-9.530654948190456222e-03,0.000000000000000000e+00,1.119759773740706824e-03,1.089586289425718167e-05,0.000000000000000000e+00,9.778599557238686416e-03,-4.969031522390754407e-01,0.000000000000000000e+00,-1.117932404989085435e-05,5.680814852655159328e-04,0.000000000000000000e+00
6.705307421297876863e+04,-4.302927805162417869e-04,-9.794551011266652285e-01,-9.694965824677527488e-03,0.000000000000000000e+00,1.119756045200566343e-03,1.108371029739690931e-05,0.000000000000000000e+00,9.947201803657662253e-03,-4.969014975039712234e-01,0.000000000000000000e+00,-1.137207753542058941e-05,5.680795934997432545e-04,0.000000000000000000e+00
6.818956699624958856e+04,-4.302927805162398353e-04,-9.794517840058435398e-01,-9.859276149314952914e-03,0.000000000000000000e+00,1.119752252922504021e-03,1.127155706963790710e-05,0.000000000000000000e+00,1.011580434250656212e-02,-4.968998144761097580e-01,0.000000000000000000e+00,-1.156483135526904321e-05,5.680776693884491326e-04,0.000000000000000000e+00
6.932605977952042304e+04,-4.302927805162378837e-04,-9.794484111331089871e-01,-1.002358591274709991e-02,0.000000000000000000e+00,1.119748396906409052e-03,1.145940320028440877e-05,0.000000000000000000e+00,1.028440717874206344e-02,-4.968981031551509275e-01,0.000000000000000000e+00,-1.175758551510290853e-05,5.680757129312447723e-04,0.000000000000000000e+00
7.046255256279125751e+04,-4.302927805162359322e-04,-9.794449825083623162e-01,-1.018789510561822140e-02,0.000000000000000000e+00,1.119744477152167812e-03,1.164724867864051258e-05,0.000000000000000000e+00,1.045301031732085578e-02,-4.968963635407489532e-01,0.000000000000000000e+00,-1.195034002058888999e-05,5.680737241277348734e-04,0.000000000000000000e+00
7.159904534606207744e+04,-4.302927805162340890e-04,-9.794414981315028301e-01,-1.035220371857245754e-02,0.000000000000000000e+00,1.119740493659664941e-03,1.183509349401018970e-05,0.000000000000000000e+00,1.062161376319964087e-02,-4.968945956325523383e-01,0.000000000000000000e+00,-1.214309487739370577e-05,5.680717029775175222e-04,0.000000000000000000e+00
7.273553812933291192e+04,-4.302927805162320291e-04,-9.794379580024280552e-01,-1.051651174225382880e-02,0.000000000000000000e+00,1.119736446428783345e-03,1.202293763569727239e-05,0.000000000000000000e+00,1.079021752133513430e-02,-4.968927994302038686e-01,0.000000000000000000e+00,-1.233585009118408930e-05,5.680696494801844082e-04,0.000000000000000000e+00
7.387203091260373185e+04,-4.302927805162300233e-04,-9.794343621210339634e-01,-1.068081916730623769e-02,0.000000000000000000e+00,1.119732335459404414e-03,1.221078109300546248e-05,0.000000000000000000e+00,1.095882159668406207e-02,-4.968909749333406123e-01,0.000000000000000000e+00,-1.252860566762678925e-05,5.680675636353206071e-04,0.000000000000000000e+00
7.500852369587455178e+04,-4.302927805162280175e-04,-9.794307104872148617e-01,-1.084512598437346875e-02,0.000000000000000000e+00,1.119728160751406933e-03,1.239862385523831950e-05,0.000000000000000000e+00,1.112742599420316406e-02,-4.968891221415939197e-01,0.000000000000000000e+00,-1.272136161238856785e-05,5.680654454425045812e-04,0.000000000000000000e+00
7.614501647914538626e+04,-4.302927805162258491e-04,-9.794270031008632804e-01,-1.100943218409917816e-02,0.000000000000000000e+00,1.119723922304668388e-03,1.258646591169926235e-05,0.000000000000000000e+00,1.129603071884919228e-02,-4.968872410545894236e-01,0.000000000000000000e+00,-1.291411793113620256e-05,5.680632949013082874e-04,0.000000000000000000e+00
7.728150926241620618e+04,-4.302927805162237891e-04,-9.794232399618704177e-01,-1.117373775712689893e-02,0.000000000000000000e+00,1.119719620119063661e-03,1.277430725169156934e-05,0.000000000000000000e+00,1.146463577557891439e-02,-4.968853316719469837e-01,0.000000000000000000e+00,-1.310687462953648442e-05,5.680611120112972860e-04,0.000000000000000000e+00
7.841800204568704066e+04,-4.302927805162216207e-04,-9.794194210701253622e-01,-1.133804269410003916e-02,0.000000000000000000e+00,1.119715254194466984e-03,1.296214786451837309e-05,0.000000000000000000e+00,1.163324116934910842e-02,-4.968833939932807975e-01,0.000000000000000000e+00,-1.329963171325622308e-05,5.680588967720304151e-04,0.000000000000000000e+00
7.955449482895787514e+04,-4.302927805162193439e-04,-9.794155464255159815e-01,-1.150234698566187860e-02,0.000000000000000000e+00,1.119710824530749339e-03,1.314998773948266222e-05,0.000000000000000000e+00,1.180184690511656802e-02,-4.968814280181992893e-01,0.000000000000000000e+00,-1.349238918796224006e-05,5.680566491830601160e-04,0.000000000000000000e+00
8.069098761222869507e+04,-4.302927805162171755e-04,-9.794116160279284777e-01,-1.166665062245556689e-02,0.000000000000000000e+00,1.119706331127781271e-03,1.333782686588726781e-05,0.000000000000000000e+00,1.197045298783809900e-02,-4.968794337463052768e-01,0.000000000000000000e+00,-1.368514705932137381e-05,5.680543692439321080e-04,0.000000000000000000e+00
8.182748039549951500e+04,-4.302927805162150071e-04,-9.794076298772472766e-01,-1.183095359512411661e-02,0.000000000000000000e+00,1.119701773985430074e-03,1.352566523303488202e-05,0.000000000000000000e+00,1.213905942247052450e-02,-4.968774111771957491e-01,0.000000000000000000e+00,-1.387790533300047975e-05,5.680520569541858220e-04,0.000000000000000000e+00
8.296397317877034948e+04,-4.302927805162127303e-04,-9.794035879733550276e-01,-1.199525589431041372e-02,0.000000000000000000e+00,1.119697153103561956e-03,1.371350283022803267e-05,0.000000000000000000e+00,1.230766621397067634e-02,-4.968753603104619221e-01,0.000000000000000000e+00,-1.407066401466643020e-05,5.680497123133539670e-04,0.000000000000000000e+00
8.410046596204116940e+04,-4.302927805162103992e-04,-9.793994903161330479e-01,-1.215955751065719848e-02,0.000000000000000000e+00,1.119692468482041178e-03,1.390133964676909515e-05,0.000000000000000000e+00,1.247627336729540543e-02,-4.968732811456894605e-01,0.000000000000000000e+00,-1.426342310998611276e-05,5.680473353209627464e-04,0.000000000000000000e+00
8.523695874531200388e+04,-4.302927805162080682e-04,-9.793953369054607672e-01,-1.232385843480708447e-02,0.000000000000000000e+00,1.119687720120729826e-03,1.408917567196029065e-05,0.000000000000000000e+00,1.264488088740157480e-02,-4.968711736824582004e-01,0.000000000000000000e+00,-1.445618262462643194e-05,5.680449259765317505e-04,0.000000000000000000e+00
8.637345152858282381e+04,-4.302927805162056287e-04,-9.793911277412163940e-01,-1.248815865740253786e-02,0.000000000000000000e+00,1.119682908019488474e-03,1.427701089510367946e-05,0.000000000000000000e+00,1.281348877924606486e-02,-4.968690379203422602e-01,0.000000000000000000e+00,-1.464894256425430753e-05,5.680424842795741723e-04,0.000000000000000000e+00
8.750994431185365829e+04,-4.302927805162033519e-04,-9.793868628232756945e-01,-1.265245816908588082e-02,0.000000000000000000e+00,1.119678032178175308e-03,1.446484530550115414e-05,0.000000000000000000e+00,1.298209704778576813e-02,-4.968668738589100409e-01,0.000000000000000000e+00,-1.484170293453667794e-05,5.680400102295966999e-04,0.000000000000000000e+00
8.864643709512447822e+04,-4.302927805162009125e-04,-9.793825421515136576e-01,-1.281675696049930369e-02,0.000000000000000000e+00,1.119673092596647429e-03,1.465267889245445139e-05,0.000000000000000000e+00,1.315070569797759277e-02,-4.968646814977242809e-01,0.000000000000000000e+00,-1.503446374114050019e-05,5.680375038260992993e-04,0.000000000000000000e+00
8.978292987839529815e+04,-4.302927805161983104e-04,-9.793781657258031625e-01,-1.298105502228483546e-02,0.000000000000000000e+00,1.119668089274759555e-03,1.484051164526513342e-05,0.000000000000000000e+00,1.331931473477846600e-02,-4.968624608363419459e-01,0.000000000000000000e+00,-1.522722498973274660e-05,5.680349650685754311e-04,0.000000000000000000e+00
