1.000000000000000000e+00,-1.481384277343750000e+02,-9.013047027587890625e+01,-3.104597091674804688e+01,9.267427062988281250e+01,-8.827751159667968750e+01,-2.216465950012207031e+01
1.000000000000000000e+00,-9.735877227783203125e+01,-9.549078369140625000e+01,-3.489497375488281250e+01,1.473727416992187500e+02,1.337527942657470703e+01,-4.330881881713867188e+01
1.000000000000000000e+00,-1.008623123168945312e+02,-9.972183227539062500e+01,-1.126535129547119141e+01,1.281737518310546875e+02,-5.054306411743164062e+01,-3.901251602172851562e+01
1.000000000000000000e+00,-1.083276824951171875e+02,-8.769025421142578125e+01,-1.534318637847900391e+01,1.167617492675781250e+02,-4.047074317932128906e+00,3.596866607666015625e+01
1.000000000000000000e+00,-1.244065170288085938e+02,-1.036439666748046875e+02,-1.872730636596679688e+01,1.041648788452148438e+02,-7.121808624267578125e+01,-1.451317214965820312e+01
1.000000000000000000e+00,-1.277559204101562500e+02,-9.909225463867187500e+01,-1.128407287597656250e+01,7.480095672607421875e+01,7.974385619163513184e-01,1.166893291473388672e+01
1.000000000000000000e+00,-1.283989562988281250e+02,-9.850569915771484375e+01,-6.295370578765869141e+00,7.242411041259765625e+01,-1.071386413574218750e+02,9.492586135864257812e+00
1.000000000000000000e+00,-8.141298675537109375e+01,-1.056208419799804688e+02,-2.134447860717773438e+01,3.829376459121704102e+00,-2.721338653564453125e+01,5.429992294311523438e+01
1.000000000000000000e+00,-5.950505447387695312e+01,-1.137865829467773438e+02,-2.127389144897460938e+01,1.406178436279296875e+02,3.852038192749023438e+01,-1.479417610168457031e+01
1.000000000000000000e+00,-5.044648742675781250e+01,-1.103593826293945312e+02,-1.432870483398437500e+01,1.428146667480468750e+02,5.691394042968750000e+01,-3.593836975097656250e+01
1.000000000000000000e+00,-5.606699371337890625e+01,-1.085138092041015625e+02,-7.131293773651123047e+00,1.105359802246093750e+02,-9.510986328125000000e+00,6.276434898376464844e+00
1.000000000000000000e+00,-5.311203002929687500e+01,-1.156801147460937500e+02,-9.477298736572265625e+00,1.807041931152343750e+02,-1.377847003936767578e+01,7.918431282043457031e+00
1.000000000000000000e+00,-6.119173049926757812e+01,-8.614754486083984375e+01,-3.773042678833007812e+01,1.025028381347656250e+02,-8.205159306526184082e-01,-9.225753784179687500e+01
1.000000000000000000e+00,-5.046078491210937500e+01,-8.726011657714843750e+01,-3.627103424072265625e+01,1.176496658325195312e+02,3.360054397583007812e+01,5.069240093231201172e+00
1.000000000000000000e+00,-6.882773590087890625e+01,-9.852798461914062500e+01,-1.787684822082519531e+01,1.576496429443359375e+02,6.553983211517333984e+00,5.326167297363281250e+01
1.000000000000000000e+00,-7.335275268554687500e+01,-9.221871948242187500e+01,-2.093270683288574219e+01,6.217276000976562500e+01,1.007061996459960938e+02,2.982893943786621094e+01
1.000000000000000000e+00,-8.108731842041015625e+01,-1.034596786499023438e+02,-2.316247224807739258e+00,2.057494964599609375e+02,-1.295429229736328125e+01,-6.885448932647705078e+00
1.000000000000000000e+00,-8.713781738281250000e+01,-8.547815704345703125e+01,-2.423538970947265625e+01,1.579446258544921875e+02,8.502195358276367188e+00,5.753993988037109375e+01
1.000000000000000000e+00,-8.676959991455078125e+01,-9.886412811279296875e+01,-2.321923828125000000e+01,1.693615875244140625e+02,-3.518281936645507812e+00,-1.913159561157226562e+01
1.000000000000000000e+00,-8.779428100585937500e+01,-9.342039489746093750e+01,-4.696915435791015625e+01,9.762842559814453125e+01,-2.313906860351562500e+01,-1.052308940887451172e+01
1.000000000000000000e+00,-7.999388122558593750e+01,-8.775076293945312500e+01,-5.052034759521484375e+01,1.500574340820312500e+02,7.295337677001953125e+00,-4.644293975830078125e+01
1.000000000000000000e+00,-2.604987907409667969e+01,-8.693791198730468750e+01,-5.026040267944335938e+01,1.037597732543945312e+02,7.071249389648437500e+01,2.253995513916015625e+01
1.000000000000000000e+00,-7.600688934326171875e+00,-8.970505523681640625e+01,-5.200101089477539062e+01,1.318816833496093750e+02,5.992945861816406250e+01,2.888074684143066406e+01
1.000000000000000000e+00,-7.879440307617187500e+00,-8.768874359130859375e+01,-3.077411651611328125e+00,1.245203170776367188e+02,4.187118530273437500e+01,6.395194625854492188e+01
1.000000000000000000e+00,-1.911269760131835938e+01,-9.680425262451171875e+01,-2.124960327148437500e+01,1.681714630126953125e+02,-2.274067306518554688e+01,-1.278349208831787109e+01
1.000000000000000000e+00,-2.050270080566406250e+01,-8.410137176513671875e+01,-1.140712618827819824e+00,1.800095176696777344e+01,6.561158752441406250e+01,1.957349967956542969e+01
1.000000000000000000e+00,-3.961515426635742188e+01,-9.672714996337890625e+01,-1.242056179046630859e+01,1.059196395874023438e+02,-4.864250183105468750e+01,8.987622261047363281e+00
1.000000000000000000e+00,-3.946882629394531250e+01,-9.455140686035156250e+01,-7.888828754425048828e+00,1.798495788574218750e+02,5.193384170532226562e+01,-7.959111022949218750e+01
1.000000000000000000e+00,-4.978456115722656250e+01,-8.671052551269531250e+01,-5.597477912902832031e+00,5.706041717529296875e+01,7.910460662841796875e+01,1.665828704833984375e+01
1.000000000000000000e+00,-3.611829757690429688e+01,-8.947754669189453125e+01,-4.293522262573242188e+01,1.416312408447265625e+02,-3.283982515335083008e+00,-9.699991226196289062e+00
1.000000000000000000e+00,-3.354177474975585938e+01,-9.422421264648437500e+01,-2.890608978271484375e+01,1.440533599853515625e+02,-1.054459691047668457e+00,-4.494004058837890625e+01
1.000000000000000000e+00,-3.183763313293457031e+01,-1.080881195068359375e+02,-2.740380477905273438e+01,1.848823394775390625e+02,-2.128538894653320312e+01,3.941907882690429688e+01
1.000000000000000000e+00,-3.518557357788085938e+01,-1.086370697021484375e+02,-2.720277404785156250e+01,1.343833923339843750e+02,-1.046574592590332031e+01,-9.574127960205078125e+01
1.000000000000000000e+00,-4.785005950927734375e+01,-1.092109375000000000e+02,-1.546766996383666992e+00,8.689916992187500000e+01,-9.065133094787597656e+00,-1.261955165863037109e+01
1.000000000000000000e+00,-3.419835662841796875e+01,-1.166838226318359375e+02,-1.870818328857421875e+01,1.349564208984375000e+02,5.384093475341796875e+01,2.150914001464843750e+01
1.000000000000000000e+00,-2.780346298217773438e+01,-1.099584960937500000e+02,-9.237896919250488281e+00,1.267691802978515625e+02,7.476751708984375000e+01,4.135905742645263672e+00
1.000000000000000000e+00,-1.189524555206298828e+01,-2.762009620666503906e+00,-7.310173034667968750e+01,1.191582946777343750e+02,5.569575500488281250e+01,-6.981650543212890625e+01
1.000000000000000000e+00,-4.762860488891601562e+01,-3.802264785766601562e+01,-7.107218933105468750e+01,7.370593261718750000e+01,2.649596786499023438e+01,7.022226715087890625e+01
1.000000000000000000e+00,-2.330759239196777344e+01,-2.752921485900878906e+01,-7.654978942871093750e+01,6.783161926269531250e+01,1.154098629951477051e+00,6.375241088867187500e+01
1.000000000000000000e+00,-9.818562507629394531e+00,-3.731119537353515625e+01,-6.630244445800781250e+01,8.217877960205078125e+01,7.566310119628906250e+01,2.203676986694335938e+01
1.000000000000000000e+00,-2.628637695312500000e+01,-3.216474914550781250e+01,-5.726692199707031250e+01,2.208334922790527344e+01,2.450179100036621094e+01,1.858353853225708008e+00
1.000000000000000000e+00,-1.859379196166992188e+01,-2.322668266296386719e+01,-6.042590332031250000e+01,7.320254516601562500e+01,2.052322578430175781e+01,3.687480545043945312e+01
1.000000000000000000e+00,-1.948119163513183594e+01,-3.328257751464843750e+01,-4.879611206054687500e+01,6.768609619140625000e+01,5.180366516113281250e+00,-8.364920806884765625e+01
1.000000000000000000e+00,-3.234842681884765625e+01,-3.136380577087402344e+01,-5.289897918701171875e+01,6.982489013671875000e+01,4.250896835327148438e+01,8.348439788818359375e+01
1.000000000000000000e+00,-3.722685623168945312e+01,-3.427752304077148438e+01,-5.266552734375000000e+01,5.033254241943359375e+01,2.424011039733886719e+01,-1.675274200439453125e+02
1.000000000000000000e+00,-4.345183944702148438e+01,-3.812522125244140625e+01,-4.987137985229492188e+01,5.713724136352539062e+01,-1.650727081298828125e+01,6.059823608398437500e+01
1.000000000000000000e+00,-4.541085815429687500e+01,-1.248840236663818359e+01,-4.544177246093750000e+01,4.221015167236328125e+01,9.609285736083984375e+01,4.582924270629882812e+01
1.000000000000000000e+00,-4.594852828979492188e+01,-9.236400604248046875e+00,-4.432958984375000000e+01,-1.771598815917968750e+01,3.213404464721679688e+01,-4.452393722534179688e+01
1.000000000000000000e+00,-4.157905960083007812e+01,-4.870102882385253906e+00,-5.164527130126953125e+01,5.840855789184570312e+01,-3.103462600708007812e+01,6.565969085693359375e+01
1.000000000000000000e+00,-2.178023529052734375e+01,-6.830757617950439453e+00,-5.888841247558593750e+01,7.424258422851562500e+01,7.217030334472656250e+01,7.418260192871093750e+01
1.000000000000000000e+00,-2.288820648193359375e+01,-1.294611167907714844e+01,-4.981600189208984375e+01,6.567427825927734375e+01,1.226810760498046875e+02,5.180706405639648438e+01
1.000000000000000000e+00,-1.640690231323242188e+01,-1.274495315551757812e+01,-6.325753402709960938e+01,5.540780639648437500e+01,3.265244293212890625e+01,6.797841644287109375e+01
1.000000000000000000e+00,-8.701797485351562500e+00,-6.285495281219482422e+00,-5.369625854492187500e+01,1.125448379516601562e+02,-6.403973388671875000e+01,3.152624130249023438e+01
1.000000000000000000e+00,-8.791473388671875000e+00,-1.788692474365234375e+01,-3.915062332153320312e+01,6.399126434326171875e+01,7.397001647949218750e+01,7.444266510009765625e+01
1.000000000000000000e+00,-1.032221794128417969e+01,-1.358552455902099609e+01,-3.787923812866210938e+01,3.455834960937500000e+01,1.301979370117187500e+02,-4.318595123291015625e+01
1.000000000000000000e+00,-2.449488830566406250e+01,-4.252010345458984375e+00,-3.580756759643554688e+01,-1.574073638916015625e+02,1.467882156372070312e+01,-4.749435806274414062e+01
1.000000000000000000e+00,-2.454038047790527344e+01,-5.799020290374755859e+00,-2.959394645690917969e+01,1.244360275268554688e+02,-5.331604385375976562e+01,4.384753799438476562e+01
1.000000000000000000e+00,-2.032574844360351562e+01,-6.758959293365478516e+00,-2.487541580200195312e+01,2.547308540344238281e+01,-3.279047393798828125e+01,-1.672889137268066406e+01
1.000000000000000000e+00,-2.802190399169921875e+01,-7.634614467620849609e+00,-2.440682601928710938e+01,-8.131131744384765625e+01,-2.794745826721191406e+01,3.531921386718750000e+01
1.000000000000000000e+00,-1.001891040802001953e+01,-9.573366165161132812e+00,-2.991688728332519531e+01,-7.446134948730468750e+01,-2.290542602539062500e+01,7.897853088378906250e+01
1.000000000000000000e+00,-1.732210922241210938e+01,-2.333985805511474609e+00,-3.193747329711914062e+01,1.450255279541015625e+02,-2.442393112182617188e+01,-1.332782135009765625e+02
1.000000000000000000e+00,-1.003865146636962891e+01,1.916642308235168457e+00,-2.097794532775878906e+01,-2.117735137939453125e+02,-6.047796249389648438e+01,-2.355203056335449219e+01
1.000000000000000000e+00,-1.741397666931152344e+01,-1.318985652923583984e+01,-5.704178810119628906e+00,1.746421966552734375e+02,-1.510452117919921875e+02,2.091263580322265625e+01
1.000000000000000000e+00,-2.085453033447265625e+01,-1.537397003173828125e+01,-1.938954162597656250e+01,-9.391722106933593750e+01,-3.166786432266235352e+00,6.515759277343750000e+01
1.000000000000000000e+00,-2.807361030578613281e+01,-1.547759056091308594e+01,-4.211184501647949219e+00,6.748487091064453125e+01,6.468428039550781250e+01,-8.399503707885742188e+00
1.000000000000000000e+00,-1.802090835571289062e+01,-1.220349884033203125e+01,-7.500381469726562500e+00,5.150647735595703125e+01,3.740053176879882812e+01,-8.018525123596191406e+00
